well_plate,mu,best.model,best.se,population,plate,nitrate_level,nitrate_concentration,ancestor_id,treatment,note,plate_key,acclimation_level,well,n_level,multitron,slot
B03_8,0.8012964245279415,gr,0.09708234378041448,4,8,3,20,anc3,S,NA,2,LL,B03,N3,5,9
B03_8,0.8012964245279415,gr,0.09708234378041448,4,8,3,20,anc3,S,NA,2,LL,B03,N3,5,9
B03_9,0.8340916895707875,gr,0.14006626945830403,3,9,3,20,cc1690,N,NA,3,LL,B03,N3,5,2
B03_9,0.8340916895707875,gr,0.14006626945830403,3,9,3,20,cc1690,N,NA,3,LL,B03,N3,5,2
B03_9,0.8340916895707875,gr,0.14006626945830403,3,9,3,20,cc1690,N,NA,3,LL,B03,N3,5,2
B03_9,0.8340916895707875,gr,0.14006626945830403,3,9,3,20,cc1690,N,NA,3,LL,B03,N3,5,2
B04_1,0.5293537540949511,gr,0.07202670440461502,14,1,1,5,anc2,S,NA,1,LL,B04,N1,5,15
B04_1,0.5293537540949511,gr,0.07202670440461502,14,1,1,5,anc2,S,NA,1,LL,B04,N1,5,15
B04_1,0.5293537540949511,gr,0.07202670440461502,14,1,1,5,anc2,S,NA,1,LL,B04,N1,5,15
B04_1,0.5293537540949511,gr,0.07202670440461502,14,1,1,5,anc2,S,NA,1,LL,B04,N1,5,15
B04_10,1.0343253157054109,gr,0.07723613558162538,14,10,4,40,anc2,S,NA,1,LL,B04,N4,5,18
B04_10,1.0343253157054109,gr,0.07723613558162538,14,10,4,40,anc2,S,NA,1,LL,B04,N4,5,18
B04_10,1.0343253157054109,gr,0.07723613558162538,14,10,4,40,anc2,S,NA,1,LL,B04,N4,5,18
B04_10,1.0343253157054109,gr,0.07723613558162538,14,10,4,40,anc2,S,NA,1,LL,B04,N4,5,18
B04_11,1.0047717307160926,gr,0.09374832448237881,31,11,4,40,cc1690,B,NA,2,LL,B04,N4,4,9
B04_11,1.0047717307160926,gr,0.09374832448237881,31,11,4,40,cc1690,B,NA,2,LL,B04,N4,4,9
B04_11,1.0047717307160926,gr,0.09374832448237881,31,11,4,40,cc1690,B,NA,2,LL,B04,N4,4,9
B04_11,1.0047717307160926,gr,0.09374832448237881,31,11,4,40,cc1690,B,NA,2,LL,B04,N4,4,9
B04_12,0.8475611127772652,gr,0.10428083117013724,cc1690,12,4,40,cc1690,none,NA,3,LL,B04,N4,4,1
B04_12,0.8475611127772652,gr,0.10428083117013724,cc1690,12,4,40,cc1690,none,NA,3,LL,B04,N4,4,1
B04_12,0.8475611127772652,gr,0.10428083117013724,cc1690,12,4,40,cc1690,none,NA,3,LL,B04,N4,4,1
B04_12,0.8475611127772652,gr,0.10428083117013724,cc1690,12,4,40,cc1690,none,NA,3,LL,B04,N4,4,1
B04_13,1.3013081150018968,gr,0.18369584543251152,14,13,5,60,anc2,S,NA,1,LL,B04,N5,6,9
B04_13,1.3013081150018968,gr,0.18369584543251152,14,13,5,60,anc2,S,NA,1,LL,B04,N5,6,9
B04_13,1.3013081150018968,gr,0.18369584543251152,14,13,5,60,anc2,S,NA,1,LL,B04,N5,6,9
B04_13,1.3013081150018968,gr,0.18369584543251152,14,13,5,60,anc2,S,NA,1,LL,B04,N5,6,9
B04_14,1.073825798650305,gr,0.1756277902961138,31,14,5,60,cc1690,B,NA,2,LL,B04,N5,6,2
B04_14,1.073825798650305,gr,0.1756277902961138,31,14,5,60,cc1690,B,NA,2,LL,B04,N5,6,2
B04_14,1.073825798650305,gr,0.1756277902961138,31,14,5,60,cc1690,B,NA,2,LL,B04,N5,6,2
B04_14,1.073825798650305,gr,0.1756277902961138,31,14,5,60,cc1690,B,NA,2,LL,B04,N5,6,2
B04_15,1.4178619857180161,gr.sat,0.06622167589715033,cc1690,15,5,60,cc1690,none,NA,3,LL,B04,N5,6,15
B04_15,1.4178619857180161,gr.sat,0.06622167589715033,cc1690,15,5,60,cc1690,none,NA,3,LL,B04,N5,6,15
B04_15,1.4178619857180161,gr.sat,0.06622167589715033,cc1690,15,5,60,cc1690,none,NA,3,LL,B04,N5,6,15
B04_15,1.4178619857180161,gr.sat,0.06622167589715033,cc1690,15,5,60,cc1690,none,NA,3,LL,B04,N5,6,15
B04_16,1.689134181653079,gr.sat,0.23407389669826187,14,16,6,80,anc2,S,NA,1,HL,B04,N6,5,3
B04_16,1.689134181653079,gr.sat,0.23407389669826187,14,16,6,80,anc2,S,NA,1,HL,B04,N6,5,3
B04_16,1.689134181653079,gr.sat,0.23407389669826187,14,16,6,80,anc2,S,NA,1,HL,B04,N6,5,3
B04_16,1.689134181653079,gr.sat,0.23407389669826187,14,16,6,80,anc2,S,NA,1,HL,B04,N6,5,3
B04_17,0.9119183124230036,gr,0.17550488279173426,31,17,6,80,cc1690,B,NA,2,HL,B04,N6,4,4
B04_17,0.9119183124230036,gr,0.17550488279173426,31,17,6,80,cc1690,B,NA,2,HL,B04,N6,4,4
B04_17,0.9119183124230036,gr,0.17550488279173426,31,17,6,80,cc1690,B,NA,2,HL,B04,N6,4,4
B04_17,0.9119183124230036,gr,0.17550488279173426,31,17,6,80,cc1690,B,NA,2,HL,B04,N6,4,4
B04_18,1.6378476478759563,gr.sat,0.15649314007339166,cc1690,18,6,80,cc1690,none,NA,3,HL,B04,N6,6,4
B04_18,1.6378476478759563,gr.sat,0.15649314007339166,cc1690,18,6,80,cc1690,none,NA,3,HL,B04,N6,6,4
B04_18,1.6378476478759563,gr.sat,0.15649314007339166,cc1690,18,6,80,cc1690,none,NA,3,HL,B04,N6,6,4
B04_18,1.6378476478759563,gr.sat,0.15649314007339166,cc1690,18,6,80,cc1690,none,NA,3,HL,B04,N6,6,4
B04_19,1.844551435158329,gr.sat,0.21921644578719912,14,19,7,100,anc2,S,NA,1,HL,B04,N7,4,8
B04_19,1.844551435158329,gr.sat,0.21921644578719912,14,19,7,100,anc2,S,NA,1,HL,B04,N7,4,8
B04_19,1.844551435158329,gr.sat,0.21921644578719912,14,19,7,100,anc2,S,NA,1,HL,B04,N7,4,8
B04_19,1.844551435158329,gr.sat,0.21921644578719912,14,19,7,100,anc2,S,NA,1,HL,B04,N7,4,8
B04_2,0.5808555568663181,gr,0.1045006850384147,31,2,1,5,cc1690,B,NA,2,LL,B04,N1,5,16
B04_2,0.5808555568663181,gr,0.1045006850384147,31,2,1,5,cc1690,B,NA,2,LL,B04,N1,5,16
B04_2,0.5808555568663181,gr,0.1045006850384147,31,2,1,5,cc1690,B,NA,2,LL,B04,N1,5,16
B04_2,0.5808555568663181,gr,0.1045006850384147,31,2,1,5,cc1690,B,NA,2,LL,B04,N1,5,16
B04_20,1.0988648995538588,gr,0.2396491760016732,31,20,7,100,cc1690,B,NA,2,HL,B04,N7,4,2
B04_20,1.0988648995538588,gr,0.2396491760016732,31,20,7,100,cc1690,B,NA,2,HL,B04,N7,4,2
B04_20,1.0988648995538588,gr,0.2396491760016732,31,20,7,100,cc1690,B,NA,2,HL,B04,N7,4,2
B04_20,1.0988648995538588,gr,0.2396491760016732,31,20,7,100,cc1690,B,NA,2,HL,B04,N7,4,2
B04_21,2.5135045113259484,gr.lagsat,0.11639186185591015,cc1690,21,7,100,cc1690,none,NA,3,HL,B04,N7,4,17
B04_21,2.5135045113259484,gr.lagsat,0.11639186185591015,cc1690,21,7,100,cc1690,none,NA,3,HL,B04,N7,4,17
B04_21,2.5135045113259484,gr.lagsat,0.11639186185591015,cc1690,21,7,100,cc1690,none,NA,3,HL,B04,N7,4,17
B04_21,2.5135045113259484,gr.lagsat,0.11639186185591015,cc1690,21,7,100,cc1690,none,NA,3,HL,B04,N7,4,17
B04_22,1.7650890668261348,gr.sat,0.12787576134638337,14,22,8,400,anc2,S,NA,1,HL,B04,N8,6,17
B04_22,1.7650890668261348,gr.sat,0.12787576134638337,14,22,8,400,anc2,S,NA,1,HL,B04,N8,6,17
B04_22,1.7650890668261348,gr.sat,0.12787576134638337,14,22,8,400,anc2,S,NA,1,HL,B04,N8,6,17
B04_22,1.7650890668261348,gr.sat,0.12787576134638337,14,22,8,400,anc2,S,NA,1,HL,B04,N8,6,17
B04_23,1.2803751453028365,gr,0.1724995480337427,31,23,8,400,cc1690,B,NA,2,HL,B04,N8,6,8
B04_23,1.2803751453028365,gr,0.1724995480337427,31,23,8,400,cc1690,B,NA,2,HL,B04,N8,6,8
B04_23,1.2803751453028365,gr,0.1724995480337427,31,23,8,400,cc1690,B,NA,2,HL,B04,N8,6,8
B04_23,1.2803751453028365,gr,0.1724995480337427,31,23,8,400,cc1690,B,NA,2,HL,B04,N8,6,8
B04_24,1.201953549222004,gr,0.1580350635010477,cc1690,24,8,400,cc1690,none,NA,3,HL,B04,N8,6,1
B04_24,1.201953549222004,gr,0.1580350635010477,cc1690,24,8,400,cc1690,none,NA,3,HL,B04,N8,6,1
B04_24,1.201953549222004,gr,0.1580350635010477,cc1690,24,8,400,cc1690,none,NA,3,HL,B04,N8,6,1
B04_24,1.201953549222004,gr,0.1580350635010477,cc1690,24,8,400,cc1690,none,NA,3,HL,B04,N8,6,1
B04_25,1.253697208716179,gr,0.13208677664284285,14,25,9,600,anc2,S,NA,1,HL,B04,N9,4,15
B04_25,1.253697208716179,gr,0.13208677664284285,14,25,9,600,anc2,S,NA,1,HL,B04,N9,4,15
B04_25,1.253697208716179,gr,0.13208677664284285,14,25,9,600,anc2,S,NA,1,HL,B04,N9,4,15
B04_25,1.253697208716179,gr,0.13208677664284285,14,25,9,600,anc2,S,NA,1,HL,B04,N9,4,15
B04_26,1.500992357913446,gr,0.21441168109709485,31,26,9,600,cc1690,B,NA,2,HL,B04,N9,4,3
B04_26,1.500992357913446,gr,0.21441168109709485,31,26,9,600,cc1690,B,NA,2,HL,B04,N9,4,3
B04_26,1.500992357913446,gr,0.21441168109709485,31,26,9,600,cc1690,B,NA,2,HL,B04,N9,4,3
B04_26,1.500992357913446,gr,0.21441168109709485,31,26,9,600,cc1690,B,NA,2,HL,B04,N9,4,3
B04_27,1.1896942916788218,gr,0.09514760179884854,cc1690,27,9,600,cc1690,none,NA,3,HL,B04,N9,4,16
B04_27,1.1896942916788218,gr,0.09514760179884854,cc1690,27,9,600,cc1690,none,NA,3,HL,B04,N9,4,16
B04_27,1.1896942916788218,gr,0.09514760179884854,cc1690,27,9,600,cc1690,none,NA,3,HL,B04,N9,4,16
B04_27,1.1896942916788218,gr,0.09514760179884854,cc1690,27,9,600,cc1690,none,NA,3,HL,B04,N9,4,16
B04_28,1.3226777795244644,gr,0.07002119301443316,14,28,10,1e3,anc2,S,NA,1,HL,B04,N10,6,3
B04_28,1.3226777795244644,gr,0.07002119301443316,14,28,10,1e3,anc2,S,NA,1,HL,B04,N10,6,3
B04_28,1.3226777795244644,gr,0.07002119301443316,14,28,10,1e3,anc2,S,NA,1,HL,B04,N10,6,3
B04_28,1.3226777795244644,gr,0.07002119301443316,14,28,10,1e3,anc2,S,NA,1,HL,B04,N10,6,3
B04_29,1.2627129416622944,gr,0.20105865807504483,31,29,10,1e3,cc1690,B,NA,2,HL,B04,N10,6,10
B04_29,1.2627129416622944,gr,0.20105865807504483,31,29,10,1e3,cc1690,B,NA,2,HL,B04,N10,6,10
B04_29,1.2627129416622944,gr,0.20105865807504483,31,29,10,1e3,cc1690,B,NA,2,HL,B04,N10,6,10
B04_29,1.2627129416622944,gr,0.20105865807504483,31,29,10,1e3,cc1690,B,NA,2,HL,B04,N10,6,10
B04_3,0.6619363942493216,gr.sat,0.09579149502206356,cc1690,3,1,5,cc1690,none,NA,3,LL,B04,N1,5,17
B04_3,0.6619363942493216,gr.sat,0.09579149502206356,cc1690,3,1,5,cc1690,none,NA,3,LL,B04,N1,5,17
B04_3,0.6619363942493216,gr.sat,0.09579149502206356,cc1690,3,1,5,cc1690,none,NA,3,LL,B04,N1,5,17
B04_3,0.6619363942493216,gr.sat,0.09579149502206356,cc1690,3,1,5,cc1690,none,NA,3,LL,B04,N1,5,17
B04_30,1.0318191525580658,gr,0.12052676302383748,cc1690,30,10,1e3,cc1690,none,NA,3,HL,B04,N10,4,10
B04_30,1.0318191525580658,gr,0.12052676302383748,cc1690,30,10,1e3,cc1690,none,NA,3,HL,B04,N10,4,10
B04_30,1.0318191525580658,gr,0.12052676302383748,cc1690,30,10,1e3,cc1690,none,NA,3,HL,B04,N10,4,10
B04_30,1.0318191525580658,gr,0.12052676302383748,cc1690,30,10,1e3,cc1690,none,NA,3,HL,B04,N10,4,10
B04_4,0.7008471329198905,gr,0.1151465518379994,14,4,2,10,anc2,S,NA,1,LL,B04,N2,5,19
B04_4,0.7008471329198905,gr,0.1151465518379994,14,4,2,10,anc2,S,NA,1,LL,B04,N2,5,19
B04_4,0.7008471329198905,gr,0.1151465518379994,14,4,2,10,anc2,S,NA,1,LL,B04,N2,5,19
B04_4,0.7008471329198905,gr,0.1151465518379994,14,4,2,10,anc2,S,NA,1,LL,B04,N2,5,19
B04_5,0.6605185306392356,gr,0.07494535870089035,31,5,2,10,cc1690,B,NA,2,LL,B04,N2,5,20
B04_5,0.6605185306392356,gr,0.07494535870089035,31,5,2,10,cc1690,B,NA,2,LL,B04,N2,5,20
B04_5,0.6605185306392356,gr,0.07494535870089035,31,5,2,10,cc1690,B,NA,2,LL,B04,N2,5,20
B04_5,0.6605185306392356,gr,0.07494535870089035,31,5,2,10,cc1690,B,NA,2,LL,B04,N2,5,20
B04_6,0.8910100994423567,gr.sat,0.11389305725357791,cc1690,6,2,10,cc1690,none,NA,3,LL,B04,N2,5,21
B04_6,0.8910100994423567,gr.sat,0.11389305725357791,cc1690,6,2,10,cc1690,none,NA,3,LL,B04,N2,5,21
B04_6,0.8910100994423567,gr.sat,0.11389305725357791,cc1690,6,2,10,cc1690,none,NA,3,LL,B04,N2,5,21
B04_6,0.8910100994423567,gr.sat,0.11389305725357791,cc1690,6,2,10,cc1690,none,NA,3,LL,B04,N2,5,21
B04_7,0.9187914392442643,gr,0.09694126048187107,14,7,3,20,anc2,S,NA,1,LL,B04,N3,5,8
B04_7,0.9187914392442643,gr,0.09694126048187107,14,7,3,20,anc2,S,NA,1,LL,B04,N3,5,8
B04_7,0.9187914392442643,gr,0.09694126048187107,14,7,3,20,anc2,S,NA,1,LL,B04,N3,5,8
B04_7,0.9187914392442643,gr,0.09694126048187107,14,7,3,20,anc2,S,NA,1,LL,B04,N3,5,8
B04_8,0.6862850766669628,gr,0.09732066747526893,31,8,3,20,cc1690,B,NA,2,LL,B04,N3,5,9
B04_8,0.6862850766669628,gr,0.09732066747526893,31,8,3,20,cc1690,B,NA,2,LL,B04,N3,5,9
B04_8,0.6862850766669628,gr,0.09732066747526893,31,8,3,20,cc1690,B,NA,2,LL,B04,N3,5,9
B04_8,0.6862850766669628,gr,0.09732066747526893,31,8,3,20,cc1690,B,NA,2,LL,B04,N3,5,9
B04_9,1.1544344448715695,gr.sat,0.14588353121891431,cc1690,9,3,20,cc1690,none,NA,3,LL,B04,N3,5,2
B04_9,1.1544344448715695,gr.sat,0.14588353121891431,cc1690,9,3,20,cc1690,none,NA,3,LL,B04,N3,5,2
B04_9,1.1544344448715695,gr.sat,0.14588353121891431,cc1690,9,3,20,cc1690,none,NA,3,LL,B04,N3,5,2
B04_9,1.1544344448715695,gr.sat,0.14588353121891431,cc1690,9,3,20,cc1690,none,NA,3,LL,B04,N3,5,2
B05_1,0.9051933166980519,gr,0.10864058360200726,8,1,1,5,anc4,P,NA,1,LL,B05,N1,5,15
B05_1,0.9051933166980519,gr,0.10864058360200726,8,1,1,5,anc4,P,NA,1,LL,B05,N1,5,15
B05_1,0.9051933166980519,gr,0.10864058360200726,8,1,1,5,anc4,P,NA,1,LL,B05,N1,5,15
B05_1,0.9051933166980519,gr,0.10864058360200726,8,1,1,5,anc4,P,NA,1,LL,B05,N1,5,15
B05_10,1.2115050208351819,gr,0.1128776401133358,8,10,4,40,anc4,P,NA,1,LL,B05,N4,5,18
B05_10,1.2115050208351819,gr,0.1128776401133358,8,10,4,40,anc4,P,NA,1,LL,B05,N4,5,18
B05_10,1.2115050208351819,gr,0.1128776401133358,8,10,4,40,anc4,P,NA,1,LL,B05,N4,5,18
B05_10,1.2115050208351819,gr,0.1128776401133358,8,10,4,40,anc4,P,NA,1,LL,B05,N4,5,18
B05_11,0.9935838474134927,gr,0.12487453805214536,22,11,4,40,cc1690,C,NA,2,LL,B05,N4,4,9
B05_11,0.9935838474134927,gr,0.12487453805214536,22,11,4,40,cc1690,C,NA,2,LL,B05,N4,4,9
B05_11,0.9935838474134927,gr,0.12487453805214536,22,11,4,40,cc1690,C,NA,2,LL,B05,N4,4,9
B05_11,0.9935838474134927,gr,0.12487453805214536,22,11,4,40,cc1690,C,NA,2,LL,B05,N4,4,9
B05_12,1.0156237001086803,gr,0.14822447571086972,16,12,4,40,anc5,B,NA,3,LL,B05,N4,4,1
B05_12,1.0156237001086803,gr,0.14822447571086972,16,12,4,40,anc5,B,NA,3,LL,B05,N4,4,1
B05_12,1.0156237001086803,gr,0.14822447571086972,16,12,4,40,anc5,B,NA,3,LL,B05,N4,4,1
B05_12,1.0156237001086803,gr,0.14822447571086972,16,12,4,40,anc5,B,NA,3,LL,B05,N4,4,1
B05_13,1.3872294046002915,gr,0.1017043202245649,8,13,5,60,anc4,P,NA,1,LL,B05,N5,6,9
B05_13,1.3872294046002915,gr,0.1017043202245649,8,13,5,60,anc4,P,NA,1,LL,B05,N5,6,9
B05_13,1.3872294046002915,gr,0.1017043202245649,8,13,5,60,anc4,P,NA,1,LL,B05,N5,6,9
B05_13,1.3872294046002915,gr,0.1017043202245649,8,13,5,60,anc4,P,NA,1,LL,B05,N5,6,9
B05_14,1.1450877517684426,gr,0.16089908840905706,22,14,5,60,cc1690,C,NA,2,LL,B05,N5,6,2
B05_14,1.1450877517684426,gr,0.16089908840905706,22,14,5,60,cc1690,C,NA,2,LL,B05,N5,6,2
B05_14,1.1450877517684426,gr,0.16089908840905706,22,14,5,60,cc1690,C,NA,2,LL,B05,N5,6,2
B05_14,1.1450877517684426,gr,0.16089908840905706,22,14,5,60,cc1690,C,NA,2,LL,B05,N5,6,2
B05_15,1.1593838430279115,gr,0.11365654994686554,16,15,5,60,anc5,B,NA,3,LL,B05,N5,6,15
B05_15,1.1593838430279115,gr,0.11365654994686554,16,15,5,60,anc5,B,NA,3,LL,B05,N5,6,15
B05_15,1.1593838430279115,gr,0.11365654994686554,16,15,5,60,anc5,B,NA,3,LL,B05,N5,6,15
B05_15,1.1593838430279115,gr,0.11365654994686554,16,15,5,60,anc5,B,NA,3,LL,B05,N5,6,15
B05_16,1.3570277532868185,gr,0.11905592010760455,8,16,6,80,anc4,P,NA,1,HL,B05,N6,5,3
B05_16,1.3570277532868185,gr,0.11905592010760455,8,16,6,80,anc4,P,NA,1,HL,B05,N6,5,3
B05_16,1.3570277532868185,gr,0.11905592010760455,8,16,6,80,anc4,P,NA,1,HL,B05,N6,5,3
B05_16,1.3570277532868185,gr,0.11905592010760455,8,16,6,80,anc4,P,NA,1,HL,B05,N6,5,3
B05_17,1.609141691531061,gr.sat,0.15597173861314795,22,17,6,80,cc1690,C,NA,2,HL,B05,N6,4,4
B05_17,1.609141691531061,gr.sat,0.15597173861314795,22,17,6,80,cc1690,C,NA,2,HL,B05,N6,4,4
B05_17,1.609141691531061,gr.sat,0.15597173861314795,22,17,6,80,cc1690,C,NA,2,HL,B05,N6,4,4
B05_17,1.609141691531061,gr.sat,0.15597173861314795,22,17,6,80,cc1690,C,NA,2,HL,B05,N6,4,4
B05_18,1.5128663157123363,gr.sat,0.14649151809054517,16,18,6,80,anc5,B,NA,3,HL,B05,N6,6,4
B05_18,1.5128663157123363,gr.sat,0.14649151809054517,16,18,6,80,anc5,B,NA,3,HL,B05,N6,6,4
B05_18,1.5128663157123363,gr.sat,0.14649151809054517,16,18,6,80,anc5,B,NA,3,HL,B05,N6,6,4
B05_18,1.5128663157123363,gr.sat,0.14649151809054517,16,18,6,80,anc5,B,NA,3,HL,B05,N6,6,4
B05_19,1.553629220875979,gr.sat,0.11501372391241399,8,19,7,100,anc4,P,NA,1,HL,B05,N7,4,8
B05_19,1.553629220875979,gr.sat,0.11501372391241399,8,19,7,100,anc4,P,NA,1,HL,B05,N7,4,8
B05_19,1.553629220875979,gr.sat,0.11501372391241399,8,19,7,100,anc4,P,NA,1,HL,B05,N7,4,8
B05_19,1.553629220875979,gr.sat,0.11501372391241399,8,19,7,100,anc4,P,NA,1,HL,B05,N7,4,8
B05_2,0.5314648209476935,gr,0.09676663599039663,22,2,1,5,cc1690,C,NA,2,LL,B05,N1,5,16
B05_2,0.5314648209476935,gr,0.09676663599039663,22,2,1,5,cc1690,C,NA,2,LL,B05,N1,5,16
B05_2,0.5314648209476935,gr,0.09676663599039663,22,2,1,5,cc1690,C,NA,2,LL,B05,N1,5,16
B05_2,0.5314648209476935,gr,0.09676663599039663,22,2,1,5,cc1690,C,NA,2,LL,B05,N1,5,16
B05_20,1.599398290136044,gr.sat,0.1992367297459075,22,20,7,100,cc1690,C,NA,2,HL,B05,N7,4,2
B05_20,1.599398290136044,gr.sat,0.1992367297459075,22,20,7,100,cc1690,C,NA,2,HL,B05,N7,4,2
B05_20,1.599398290136044,gr.sat,0.1992367297459075,22,20,7,100,cc1690,C,NA,2,HL,B05,N7,4,2
B05_20,1.599398290136044,gr.sat,0.1992367297459075,22,20,7,100,cc1690,C,NA,2,HL,B05,N7,4,2
B05_21,1.8658894949246063,gr.sat,0.16893367524495856,16,21,7,100,anc5,B,NA,3,HL,B05,N7,4,17
B05_21,1.8658894949246063,gr.sat,0.16893367524495856,16,21,7,100,anc5,B,NA,3,HL,B05,N7,4,17
B05_21,1.8658894949246063,gr.sat,0.16893367524495856,16,21,7,100,anc5,B,NA,3,HL,B05,N7,4,17
B05_21,1.8658894949246063,gr.sat,0.16893367524495856,16,21,7,100,anc5,B,NA,3,HL,B05,N7,4,17
B05_22,1.2099725274454023,gr,0.0654828362251494,8,22,8,400,anc4,P,NA,1,HL,B05,N8,6,17
B05_22,1.2099725274454023,gr,0.0654828362251494,8,22,8,400,anc4,P,NA,1,HL,B05,N8,6,17
B05_22,1.2099725274454023,gr,0.0654828362251494,8,22,8,400,anc4,P,NA,1,HL,B05,N8,6,17
B05_22,1.2099725274454023,gr,0.0654828362251494,8,22,8,400,anc4,P,NA,1,HL,B05,N8,6,17
B05_23,1.7328862443428201,gr.sat,0.17123004770291794,22,23,8,400,cc1690,C,NA,2,HL,B05,N8,6,8
B05_23,1.7328862443428201,gr.sat,0.17123004770291794,22,23,8,400,cc1690,C,NA,2,HL,B05,N8,6,8
B05_23,1.7328862443428201,gr.sat,0.17123004770291794,22,23,8,400,cc1690,C,NA,2,HL,B05,N8,6,8
B05_23,1.7328862443428201,gr.sat,0.17123004770291794,22,23,8,400,cc1690,C,NA,2,HL,B05,N8,6,8
B05_24,1.098534192490463,gr,0.1430994293724905,16,24,8,400,anc5,B,NA,3,HL,B05,N8,6,1
B05_24,1.098534192490463,gr,0.1430994293724905,16,24,8,400,anc5,B,NA,3,HL,B05,N8,6,1
B05_24,1.098534192490463,gr,0.1430994293724905,16,24,8,400,anc5,B,NA,3,HL,B05,N8,6,1
B05_24,1.098534192490463,gr,0.1430994293724905,16,24,8,400,anc5,B,NA,3,HL,B05,N8,6,1
B05_25,1.4959074039673061,gr.sat,0.057089578254753554,8,25,9,600,anc4,P,NA,1,HL,B05,N9,4,15
B05_25,1.4959074039673061,gr.sat,0.057089578254753554,8,25,9,600,anc4,P,NA,1,HL,B05,N9,4,15
B05_25,1.4959074039673061,gr.sat,0.057089578254753554,8,25,9,600,anc4,P,NA,1,HL,B05,N9,4,15
B05_25,1.4959074039673061,gr.sat,0.057089578254753554,8,25,9,600,anc4,P,NA,1,HL,B05,N9,4,15
B05_26,3.5008115992732862,gr.lagsat,0.29407708052407605,22,26,9,600,cc1690,C,NA,2,HL,B05,N9,4,3
B05_26,3.5008115992732862,gr.lagsat,0.29407708052407605,22,26,9,600,cc1690,C,NA,2,HL,B05,N9,4,3
B05_26,3.5008115992732862,gr.lagsat,0.29407708052407605,22,26,9,600,cc1690,C,NA,2,HL,B05,N9,4,3
B05_26,3.5008115992732862,gr.lagsat,0.29407708052407605,22,26,9,600,cc1690,C,NA,2,HL,B05,N9,4,3
B05_27,1.119709757378646,gr,0.09320597479237556,16,27,9,600,anc5,B,NA,3,HL,B05,N9,4,16
B05_27,1.119709757378646,gr,0.09320597479237556,16,27,9,600,anc5,B,NA,3,HL,B05,N9,4,16
B05_27,1.119709757378646,gr,0.09320597479237556,16,27,9,600,anc5,B,NA,3,HL,B05,N9,4,16
B05_27,1.119709757378646,gr,0.09320597479237556,16,27,9,600,anc5,B,NA,3,HL,B05,N9,4,16
B05_28,1.55788480940747,gr.sat,0.08618154391319179,8,28,10,1e3,anc4,P,NA,1,HL,B05,N10,6,3
B05_28,1.55788480940747,gr.sat,0.08618154391319179,8,28,10,1e3,anc4,P,NA,1,HL,B05,N10,6,3
B05_28,1.55788480940747,gr.sat,0.08618154391319179,8,28,10,1e3,anc4,P,NA,1,HL,B05,N10,6,3
B05_28,1.55788480940747,gr.sat,0.08618154391319179,8,28,10,1e3,anc4,P,NA,1,HL,B05,N10,6,3
B05_29,1.1035512448368556,gr,0.20965581861341057,22,29,10,1e3,cc1690,C,NA,2,HL,B05,N10,6,10
B05_29,1.1035512448368556,gr,0.20965581861341057,22,29,10,1e3,cc1690,C,NA,2,HL,B05,N10,6,10
B05_29,1.1035512448368556,gr,0.20965581861341057,22,29,10,1e3,cc1690,C,NA,2,HL,B05,N10,6,10
B05_29,1.1035512448368556,gr,0.20965581861341057,22,29,10,1e3,cc1690,C,NA,2,HL,B05,N10,6,10
B05_3,0.5495824540218827,gr,0.09593871932909002,16,3,1,5,anc5,B,NA,3,LL,B05,N1,5,17
B05_3,0.5495824540218827,gr,0.09593871932909002,16,3,1,5,anc5,B,NA,3,LL,B05,N1,5,17
B05_3,0.5495824540218827,gr,0.09593871932909002,16,3,1,5,anc5,B,NA,3,LL,B05,N1,5,17
B05_3,0.5495824540218827,gr,0.09593871932909002,16,3,1,5,anc5,B,NA,3,LL,B05,N1,5,17
B05_30,1.4301349324953616,gr.sat,0.07268362983169338,16,30,10,1e3,anc5,B,NA,3,HL,B05,N10,4,10
B05_30,1.4301349324953616,gr.sat,0.07268362983169338,16,30,10,1e3,anc5,B,NA,3,HL,B05,N10,4,10
B05_30,1.4301349324953616,gr.sat,0.07268362983169338,16,30,10,1e3,anc5,B,NA,3,HL,B05,N10,4,10
B05_30,1.4301349324953616,gr.sat,0.07268362983169338,16,30,10,1e3,anc5,B,NA,3,HL,B05,N10,4,10
B05_4,0.9695200927207576,gr,0.07243822121282827,8,4,2,10,anc4,P,NA,1,LL,B05,N2,5,19
B05_4,0.9695200927207576,gr,0.07243822121282827,8,4,2,10,anc4,P,NA,1,LL,B05,N2,5,19
B05_4,0.9695200927207576,gr,0.07243822121282827,8,4,2,10,anc4,P,NA,1,LL,B05,N2,5,19
B05_4,0.9695200927207576,gr,0.07243822121282827,8,4,2,10,anc4,P,NA,1,LL,B05,N2,5,19
B05_5,0.907847404342096,gr.sat,0.10425002607427525,22,5,2,10,cc1690,C,NA,2,LL,B05,N2,5,20
B05_5,0.907847404342096,gr.sat,0.10425002607427525,22,5,2,10,cc1690,C,NA,2,LL,B05,N2,5,20
B05_5,0.907847404342096,gr.sat,0.10425002607427525,22,5,2,10,cc1690,C,NA,2,LL,B05,N2,5,20
B05_5,0.907847404342096,gr.sat,0.10425002607427525,22,5,2,10,cc1690,C,NA,2,LL,B05,N2,5,20
B05_6,1.4746260645026446,gr.lagsat,0.11183255671675629,16,6,2,10,anc5,B,NA,3,LL,B05,N2,5,21
